#constant measurement,network,label
#datatype dateTime:2006-01-02,double,binary
2022-09-06T11:41:00Z,68.4,0
2022-09-06T11:46:00Z,68.4,0
2022-09-06T11:51:00Z,86.4,0
2022-09-06T11:56:00Z,68.4,0
2022-09-06T12:01:00Z,42,0
2022-09-06T12:06:00Z,112.8,0
2022-09-06T12:11:00Z,68.4,0
2022-09-06T12:16:00Z,42,0
2022-09-06T12:21:00Z,112.8,0
2022-09-06T12:26:00Z,42,0
2022-09-06T12:31:00Z,68.4,0
2022-09-06T12:36:00Z,68.4,0
2022-09-06T12:41:00Z,86.4,0
2022-09-06T12:46:00Z,68.4,0
2022-09-06T12:51:00Z,42,0
2022-09-06T12:56:00Z,112.8,0
2022-09-06T13:01:00Z,42,0
2022-09-06T13:06:00Z,76.8,0
2022-09-06T13:11:00Z,60,0
2022-09-06T13:16:00Z,86.4,0
2022-09-06T13:21:00Z,68.4,0
2022-09-06T13:26:00Z,42,0
2022-09-06T13:31:00Z,104.4,0
2022-09-06T13:36:00Z,68.4,0
2022-09-06T13:41:00Z,42,0
2022-09-06T13:46:00Z,104.4,0
2022-09-06T13:51:00Z,42,0
2022-09-06T13:56:00Z,68.4,0
2022-09-06T14:01:00Z,42,0
2022-09-06T14:06:00Z,104.4,0
2022-09-06T14:11:00Z,68.4,0
2022-09-06T14:16:00Z,42,0
2022-09-06T14:21:00Z,112.8,0
2022-09-06T14:26:00Z,42,0
2022-09-06T14:31:00Z,68.4,0
2022-09-06T14:36:00Z,68.4,0
2022-09-06T14:41:00Z,86.4,0
2022-09-06T14:46:00Z,68.4,0
2022-09-06T14:51:00Z,42,0
2022-09-06T14:56:00Z,112.8,0
2022-09-06T15:01:00Z,42,0
2022-09-06T15:06:00Z,68.4,0
2022-09-06T15:11:00Z,68.4,0
2022-09-06T15:16:00Z,86.4,0
2022-09-06T15:21:00Z,60,0
2022-09-06T15:26:00Z,42,0
2022-09-06T15:31:00Z,112.8,0
2022-09-06T15:36:00Z,150.6,0
2022-09-06T15:41:00Z,42,0
2022-09-06T15:46:00Z,112.8,0
2022-09-06T15:51:00Z,42,0
2022-09-06T15:56:00Z,68.4,0
2022-09-06T16:01:00Z,68.4,0
2022-09-06T16:06:00Z,86.4,0
2022-09-06T16:11:00Z,68.4,0
2022-09-06T16:16:00Z,42,0
2022-09-06T16:21:00Z,112.8,0
2022-09-06T16:26:00Z,42,0
2022-09-06T16:31:00Z,68.4,0
2022-09-06T16:36:00Z,68.4,0
2022-09-06T16:41:00Z,94.8,0
2022-09-06T16:46:00Z,68.4,0
2022-09-06T16:51:00Z,42,0
2022-09-06T16:56:00Z,112.8,0
2022-09-06T17:01:00Z,76.8,0
2022-09-06T17:06:00Z,42,0
2022-09-06T17:11:00Z,94.8,0
2022-09-06T17:16:00Z,42,0
2022-09-06T17:21:00Z,68.4,0
2022-09-06T17:26:00Z,13886.6,0
2022-09-06T17:31:00Z,5262340,0
2022-09-06T17:36:00Z,9791.6,0
2022-09-06T17:41:00Z,159329,0
2022-09-06T17:46:00Z,466407,0
2022-09-06T17:51:00Z,42,0
2022-09-06T17:56:00Z,68.4,0
2022-09-06T18:01:00Z,68.4,0
2022-09-06T18:06:00Z,86.4,0
2022-09-06T18:11:00Z,68.4,0
2022-09-06T18:16:00Z,42,0
2022-09-06T18:21:00Z,112.8,0
2022-09-06T18:26:00Z,60,0
2022-09-06T18:31:00Z,50.4,0
2022-09-06T18:36:00Z,86.4,0
2022-09-06T18:41:00Z,2076.6,0
2022-09-06T18:46:00Z,442658,0
2022-09-06T18:51:00Z,26745.6,0
2022-09-06T18:56:00Z,13254.8,0
2022-09-06T19:01:00Z,191149,0
2022-09-06T19:06:00Z,157211,0
2022-09-06T19:11:00Z,5265320,0
2022-09-06T19:16:00Z,10222.4,0
2022-09-06T19:21:00Z,501162,0
2022-09-06T19:26:00Z,137906,0
2022-09-06T19:31:00Z,86.4,0
2022-09-06T19:36:00Z,68.4,0
2022-09-06T19:41:00Z,42,0
2022-09-06T19:46:00Z,112.8,0
2022-09-06T19:51:00Z,42,0
2022-09-06T19:56:00Z,68.4,0
2022-09-06T20:01:00Z,393591,0
2022-09-06T20:06:00Z,26651.2,0
2022-09-06T20:11:00Z,28149.8,0
2022-09-06T20:16:00Z,22968.8,0
2022-09-06T20:21:00Z,6733.2,0
2022-09-06T20:26:00Z,13529.2,0
2022-09-06T20:31:00Z,6246,0
2022-09-06T20:36:00Z,6300,0
2022-09-06T20:41:00Z,6246,0
2022-09-06T20:46:00Z,6290.4,0
2022-09-06T20:51:00Z,6316.8,0
2022-09-06T20:56:00Z,6282,0
2022-09-06T21:01:00Z,6264,0
2022-09-06T21:06:00Z,6246,0
2022-09-06T21:11:00Z,6313.2,0
2022-09-06T21:16:00Z,41675,0
2022-09-06T21:21:00Z,54466.4,0
2022-09-06T21:26:00Z,26403.2,0
2022-09-06T21:31:00Z,47665,0
2022-09-06T21:36:00Z,176263,0
2022-09-06T21:41:00Z,79453.6,0
2022-09-06T21:46:00Z,112.8,0
2022-09-06T21:51:00Z,68.4,0
2022-09-06T21:56:00Z,50.4,0
2022-09-06T22:01:00Z,94.8,0
2022-09-06T22:06:00Z,60,0
2022-09-06T22:11:00Z,68.4,0
2022-09-06T22:16:00Z,42,0
2022-09-06T22:21:00Z,112.8,0
2022-09-06T22:26:00Z,68.4,0
2022-09-06T22:31:00Z,42,0
2022-09-06T22:36:00Z,112.8,0
2022-09-06T22:41:00Z,42,0
2022-09-06T22:46:00Z,60,0
2022-09-06T22:51:00Z,68.4,0
2022-09-06T22:56:00Z,437168,0
2022-09-06T23:01:00Z,26351,0
2022-09-06T23:06:00Z,7042.8,0
2022-09-06T23:11:00Z,159669,0
2022-09-06T23:16:00Z,131236,0
2022-09-06T23:21:00Z,729.6,0
2022-09-06T23:26:00Z,68.4,0
2022-09-06T23:31:00Z,86.4,0
2022-09-06T23:36:00Z,68.4,0
2022-09-06T23:41:00Z,52.8,0
2022-09-06T23:46:00Z,112.8,0
2022-09-06T23:51:00Z,68.4,0
2022-09-06T23:56:00Z,42,0
2022-09-07T00:01:00Z,112.8,0
2022-09-07T00:06:00Z,42,0
2022-09-07T00:11:00Z,68.4,0
2022-09-07T00:16:00Z,68.4,0
2022-09-07T00:21:00Z,86.4,0
2022-09-07T00:26:00Z,68.4,0
2022-09-07T00:31:00Z,42,0
2022-09-07T00:36:00Z,112.8,0
2022-09-07T00:41:00Z,42,0
2022-09-07T00:46:00Z,68.4,0
2022-09-07T00:51:00Z,60,0
2022-09-07T00:56:00Z,86.4,0
2022-09-07T01:01:00Z,68.4,0
2022-09-07T01:06:00Z,42,0
2022-09-07T01:11:00Z,104.4,0
2022-09-07T01:16:00Z,68.4,0
2022-09-07T01:21:00Z,61.2,0
2022-09-07T01:26:00Z,112.8,0
2022-09-07T01:31:00Z,42,0
2022-09-07T01:36:00Z,68.4,0
2022-09-07T01:41:00Z,42,0
2022-09-07T01:46:00Z,112.8,0
2022-09-07T01:51:00Z,150.6,0
2022-09-07T01:56:00Z,448347,0
2022-09-07T02:01:00Z,26580.6,0
2022-09-07T02:06:00Z,23336.8,0
2022-09-07T02:11:00Z,104507,0
2022-09-07T02:16:00Z,173531,0
2022-09-07T02:21:00Z,30177,0
2022-09-07T02:26:00Z,126,0
2022-09-07T02:31:00Z,291.6,0
2022-09-07T02:36:00Z,112.8,0
2022-09-07T02:41:00Z,42,0
2022-09-07T02:46:00Z,68.4,0
2022-09-07T02:51:00Z,68.4,0
2022-09-07T02:56:00Z,86.4,0
2022-09-07T03:01:00Z,68.4,0
2022-09-07T03:06:00Z,42,0
2022-09-07T03:11:00Z,112.8,0
2022-09-07T03:16:00Z,68.4,0
2022-09-07T03:21:00Z,42,0
2022-09-07T03:26:00Z,112.8,0
2022-09-07T03:31:00Z,42,0
2022-09-07T03:36:00Z,68.4,0
2022-09-07T03:41:00Z,76.8,0
2022-09-07T03:46:00Z,86.4,0
2022-09-07T03:51:00Z,68.4,0
2022-09-07T03:56:00Z,42,0
2022-09-07T04:01:00Z,112.8,0
2022-09-07T04:06:00Z,42,0
2022-09-07T04:11:00Z,68.4,0
2022-09-07T04:16:00Z,68.4,0
2022-09-07T04:21:00Z,86.4,0
2022-09-07T04:26:00Z,68.4,0
2022-09-07T04:31:00Z,42,0
2022-09-07T04:36:00Z,104.4,0
2022-09-07T04:41:00Z,68.4,0
2022-09-07T04:46:00Z,42,0
2022-09-07T04:51:00Z,104.4,0
2022-09-07T04:56:00Z,42,0
2022-09-07T05:01:00Z,395780,0
2022-09-07T05:06:00Z,42,0
2022-09-07T05:11:00Z,121.2,0
2022-09-07T05:16:00Z,68.4,0
2022-09-07T05:21:00Z,42,0
2022-09-07T05:26:00Z,112.8,0
2022-09-07T05:31:00Z,42,0
2022-09-07T05:36:00Z,68.4,0
2022-09-07T05:41:00Z,68.4,0
2022-09-07T05:46:00Z,86.4,0
2022-09-07T05:51:00Z,68.4,0
2022-09-07T05:56:00Z,42,0
2022-09-07T06:01:00Z,112.8,0
2022-09-07T06:06:00Z,60,0
2022-09-07T06:11:00Z,50.4,0
2022-09-07T06:16:00Z,94.8,0
2022-09-07T06:21:00Z,60,0
2022-09-07T06:26:00Z,68.4,0
2022-09-07T06:31:00Z,42,0
2022-09-07T06:36:00Z,112.8,0
2022-09-07T06:41:00Z,68.4,0
2022-09-07T06:46:00Z,42,0
2022-09-07T06:51:00Z,112.8,0
2022-09-07T06:56:00Z,42,0
2022-09-07T07:01:00Z,60,0
2022-09-07T07:06:00Z,68.4,0
2022-09-07T07:11:00Z,86.4,0
2022-09-07T07:16:00Z,68.4,0
2022-09-07T07:21:00Z,42,0
2022-09-07T07:26:00Z,112.8,0
2022-09-07T07:31:00Z,42,0
2022-09-07T07:36:00Z,68.4,0
2022-09-07T07:41:00Z,50.4,0
2022-09-07T07:46:00Z,86.4,0
2022-09-07T07:51:00Z,68.4,0
2022-09-07T07:56:00Z,50.4,0
2022-09-07T08:01:00Z,112.8,0
2022-09-07T08:06:00Z,68.4,0
2022-09-07T08:11:00Z,42,0
2022-09-07T08:16:00Z,112.8,0
2022-09-07T08:21:00Z,42,0
2022-09-07T08:26:00Z,68.4,0
2022-09-07T08:31:00Z,42,0
2022-09-07T08:36:00Z,86.4,0
2022-09-07T08:41:00Z,68.4,0
2022-09-07T08:46:00Z,42,0
2022-09-07T08:51:00Z,396196,0
2022-09-07T08:56:00Z,42,0
2022-09-07T09:01:00Z,68.4,0
2022-09-07T09:06:00Z,68.4,0
2022-09-07T09:11:00Z,86.4,0
2022-09-07T09:16:00Z,68.4,0
2022-09-07T09:21:00Z,42,0
2022-09-07T09:26:00Z,121.2,0
2022-09-07T09:31:00Z,68.4,0
2022-09-07T09:36:00Z,42,0
2022-09-07T09:41:00Z,94.8,0
2022-09-07T09:46:00Z,60,0
2022-09-07T09:51:00Z,68.4,0
2022-09-07T09:56:00Z,42,0
2022-09-07T10:01:00Z,112.8,0
2022-09-07T10:06:00Z,19358.6,0
2022-09-07T10:11:00Z,4961320,0
2022-09-07T10:16:00Z,307415,0
2022-09-07T10:21:00Z,9839.6,0
2022-09-07T10:26:00Z,641753,0
2022-09-07T10:31:00Z,68.4,0
2022-09-07T10:36:00Z,86.4,0
2022-09-07T10:41:00Z,60,0
2022-09-07T10:46:00Z,42,0
2022-09-07T10:51:00Z,112.8,0
2022-09-07T10:56:00Z,42,0
2022-09-07T11:01:00Z,397963,0
2022-09-07T11:06:00Z,68.4,0
2022-09-07T11:11:00Z,86.4,0
2022-09-07T11:16:00Z,68.4,0
2022-09-07T11:21:00Z,42,0
2022-09-07T11:26:00Z,112.8,0
2022-09-07T11:31:00Z,68.4,0
2022-09-07T11:36:00Z,124.2,0
2022-09-07T11:41:00Z,112.8,0
2022-09-07T11:46:00Z,42,0
2022-09-07T11:51:00Z,68.4,0
2022-09-07T11:56:00Z,42,0
2022-09-07T12:01:00Z,112.8,0
2022-09-07T12:06:00Z,68.4,0
2022-09-07T12:11:00Z,42,0
2022-09-07T12:16:00Z,104.4,0
2022-09-07T12:21:00Z,50.4,0
2022-09-07T12:26:00Z,68.4,0
2022-09-07T12:31:00Z,68.4,0
2022-09-07T12:36:00Z,86.4,0
2022-09-07T12:41:00Z,68.4,0
2022-09-07T12:46:00Z,42,0
2022-09-07T12:51:00Z,112.8,0
2022-09-07T12:56:00Z,68.4,0
2022-09-07T13:01:00Z,42,0
2022-09-07T13:06:00Z,112.8,0
2022-09-07T13:11:00Z,42,0
2022-09-07T13:16:00Z,68.4,0
2022-09-07T13:21:00Z,42,0
2022-09-07T13:26:00Z,112.8,0
2022-09-07T13:31:00Z,68.4,0
2022-09-07T13:36:00Z,42,0
2022-09-07T13:41:00Z,112.8,0
2022-09-07T13:46:00Z,42,0
2022-09-07T13:51:00Z,68.4,0
2022-09-07T13:56:00Z,68.4,0
2022-09-07T14:01:00Z,86.4,0
2022-09-07T14:06:00Z,68.4,0
2022-09-07T14:11:00Z,42,0
2022-09-07T14:16:00Z,112.8,0
2022-09-07T14:21:00Z,42,0
2022-09-07T14:26:00Z,68.4,0
2022-09-07T14:31:00Z,68.4,0
2022-09-07T14:36:00Z,86.4,0
2022-09-07T14:41:00Z,68.4,0
2022-09-07T14:46:00Z,42,0
2022-09-07T14:51:00Z,112.8,0
2022-09-07T14:56:00Z,60,0
2022-09-07T15:01:00Z,42,0
2022-09-07T15:06:00Z,112.8,0
2022-09-07T15:11:00Z,42,0
2022-09-07T15:16:00Z,68.4,0
2022-09-07T15:21:00Z,68.4,0
2022-09-07T15:26:00Z,86.4,0
2022-09-07T15:31:00Z,68.4,0
2022-09-07T15:36:00Z,42,0
2022-09-07T15:41:00Z,112.8,0
2022-09-07T15:46:00Z,42,0
2022-09-07T15:51:00Z,68.4,0
2022-09-07T15:56:00Z,68.4,0
2022-09-07T16:01:00Z,86.4,0
2022-09-07T16:06:00Z,68.4,0
2022-09-07T16:11:00Z,42,0
2022-09-07T16:16:00Z,104.4,0
2022-09-07T16:21:00Z,68.4,0
2022-09-07T16:26:00Z,50.4,0
2022-09-07T16:31:00Z,104.4,0
2022-09-07T16:36:00Z,42,0
2022-09-07T16:41:00Z,68.4,0
2022-09-07T16:46:00Z,42,0
2022-09-07T16:51:00Z,112.8,0
2022-09-07T16:56:00Z,68.4,0
2022-09-07T17:01:00Z,42,0
2022-09-07T17:06:00Z,112.8,0
2022-09-07T17:11:00Z,42,0
2022-09-07T17:16:00Z,68.4,0
2022-09-07T17:21:00Z,68.4,0
2022-09-07T17:26:00Z,86.4,0
2022-09-07T17:31:00Z,68.4,0
2022-09-07T17:36:00Z,17005,0
2022-09-07T17:41:00Z,5223560,0
2022-09-07T17:46:00Z,845530,0
2022-09-07T17:51:00Z,9984.8,0
2022-09-07T17:56:00Z,576505,0
2022-09-07T18:01:00Z,60,0
2022-09-07T18:06:00Z,68.4,0
2022-09-07T18:11:00Z,42,0
2022-09-07T18:16:00Z,112.8,0
2022-09-07T18:21:00Z,68.4,0
2022-09-07T18:26:00Z,42,0
2022-09-07T18:31:00Z,42861.2,0
2022-09-07T18:36:00Z,395.6,0
2022-09-07T18:41:00Z,5269290,0
2022-09-07T18:46:00Z,9172.4,0
2022-09-07T18:51:00Z,165651,0
2022-09-07T18:56:00Z,486577,0
2022-09-07T19:01:00Z,42,0
2022-09-07T19:06:00Z,112.8,0
2022-09-07T19:11:00Z,403321,0
2022-09-07T19:16:00Z,68.4,0
2022-09-07T19:21:00Z,404795,0
2022-09-07T19:26:00Z,86.4,0
2022-09-07T19:31:00Z,68.4,0
2022-09-07T19:36:00Z,42,0
2022-09-07T19:41:00Z,112.8,0
2022-09-07T19:46:00Z,68.4,0
2022-09-07T19:51:00Z,42,0
2022-09-07T19:56:00Z,104.4,0
2022-09-07T20:01:00Z,42,0
2022-09-07T20:06:00Z,13802.8,0
2022-09-07T20:11:00Z,5270160,0
2022-09-07T20:16:00Z,162,0
2022-09-07T20:21:00Z,176954,0
2022-09-07T20:26:00Z,488646,0
2022-09-07T20:31:00Z,112.8,0
2022-09-07T20:36:00Z,42,0
2022-09-07T20:41:00Z,68.4,0
2022-09-07T20:46:00Z,68.4,0
2022-09-07T20:51:00Z,215903,0
2022-09-07T20:56:00Z,201789,0
2022-09-07T21:01:00Z,5152530,0
2022-09-07T21:06:00Z,120594,0
2022-09-07T21:11:00Z,9496.4,0
2022-09-07T21:16:00Z,628175,0
2022-09-07T21:21:00Z,94.8,0
2022-09-07T21:26:00Z,60,0
2022-09-07T21:31:00Z,68.4,0
2022-09-07T21:36:00Z,42,0
2022-09-07T21:41:00Z,112.8,0
2022-09-07T21:46:00Z,2006460,0
2022-09-07T21:51:00Z,13715.2,0
2022-09-07T21:56:00Z,5233080,0
2022-09-07T22:01:00Z,42371.2,0
2022-09-07T22:06:00Z,10496.8,0
2022-09-07T22:11:00Z,655321,0
2022-09-07T22:16:00Z,86.4,0
2022-09-07T22:21:00Z,68.4,0
2022-09-07T22:26:00Z,42,0
2022-09-07T22:31:00Z,121.2,0
2022-09-07T22:36:00Z,42,0
2022-09-07T22:41:00Z,68.4,0
2022-09-07T22:46:00Z,14034.8,0
2022-09-07T22:51:00Z,5273370,0
2022-09-07T22:56:00Z,9633.2,0
2022-09-07T23:01:00Z,171097,0
2022-09-07T23:06:00Z,487154,0
2022-09-07T23:11:00Z,68.4,0
2022-09-07T23:16:00Z,42,0
2022-09-07T23:21:00Z,408561,0
2022-09-07T23:26:00Z,42,0
2022-09-07T23:31:00Z,68.4,0
2022-09-07T23:36:00Z,13893.4,0
2022-09-07T23:41:00Z,673317,0
2022-09-07T23:46:00Z,4602650,0
2022-09-07T23:51:00Z,9858.8,0
2022-09-07T23:56:00Z,655134,0
2022-09-08T00:01:00Z,42,0
2022-09-08T00:06:00Z,68.4,0
2022-09-08T00:11:00Z,76.8,0
2022-09-08T00:16:00Z,94.8,0
2022-09-08T00:21:00Z,68.4,0
2022-09-08T00:26:00Z,42,0
2022-09-08T00:31:00Z,897,0
2022-09-08T00:36:00Z,68.4,0
2022-09-08T00:41:00Z,42,0
2022-09-08T00:46:00Z,94.8,0
2022-09-08T00:51:00Z,68.4,0
2022-09-08T00:56:00Z,68.4,0
2022-09-08T01:01:00Z,42,0
2022-09-08T01:06:00Z,121.2,0
2022-09-08T01:11:00Z,68.4,0
2022-09-08T01:16:00Z,42,0
2022-09-08T01:21:00Z,17494.4,0
2022-09-08T01:26:00Z,5275650,0
2022-09-08T01:31:00Z,8075.6,0
2022-09-08T01:36:00Z,174754,0
2022-09-08T01:41:00Z,473365,0
2022-09-08T01:46:00Z,68.4,0
2022-09-08T01:51:00Z,42,0
2022-09-08T01:56:00Z,121.2,0
2022-09-08T02:01:00Z,42,0
2022-09-08T02:06:00Z,60,0
2022-09-08T02:11:00Z,15462.4,0
2022-09-08T02:16:00Z,3612550,0
2022-09-08T02:21:00Z,1668650,0
2022-09-08T02:26:00Z,10143.2,0
2022-09-08T02:31:00Z,423720,0
2022-09-08T02:36:00Z,224625,0
2022-09-08T02:41:00Z,42,0
2022-09-08T02:46:00Z,103.2,0
2022-09-08T02:51:00Z,42,0
2022-09-08T02:56:00Z,68.4,0
2022-09-08T03:01:00Z,58.8,0
2022-09-08T03:06:00Z,13972,0
2022-09-08T03:11:00Z,5285150,0
2022-09-08T03:16:00Z,8310.4,0
2022-09-08T03:21:00Z,175896,0
2022-09-08T03:26:00Z,483480,0
2022-09-08T03:31:00Z,68.4,0
2022-09-08T03:36:00Z,60,0
2022-09-08T03:41:00Z,86.4,0
2022-09-08T03:46:00Z,68.4,0
2022-09-08T03:51:00Z,42,0
2022-09-08T03:56:00Z,112.8,0
2022-09-08T04:01:00Z,68.4,0
2022-09-08T04:06:00Z,42,0
2022-09-08T04:11:00Z,13968.6,0
2022-09-08T04:16:00Z,5284700,0
2022-09-08T04:21:00Z,9681.2,0
2022-09-08T04:26:00Z,174907,0
2022-09-08T04:31:00Z,478678,0
2022-09-08T04:36:00Z,68.4,0
2022-09-08T04:41:00Z,42,0
2022-09-08T04:46:00Z,112.8,0
2022-09-08T04:51:00Z,42,0
2022-09-08T04:56:00Z,68.4,0
2022-09-08T05:01:00Z,68.4,0
2022-09-08T05:06:00Z,94.8,0
2022-09-08T05:11:00Z,68.4,0
2022-09-08T05:16:00Z,42,0
2022-09-08T05:21:00Z,121.2,0
2022-09-08T05:26:00Z,60,0
2022-09-08T05:31:00Z,50.4,0
2022-09-08T05:36:00Z,94.8,0
2022-09-08T05:41:00Z,68.4,0
2022-09-08T05:46:00Z,68.4,0
2022-09-08T05:51:00Z,42,0
2022-09-08T05:56:00Z,121.2,0
2022-09-08T06:01:00Z,68.4,0
2022-09-08T06:06:00Z,42,0
2022-09-08T06:11:00Z,121.2,0
2022-09-08T06:16:00Z,50.4,0
2022-09-08T06:21:00Z,68.4,0
2022-09-08T06:26:00Z,68.4,0
2022-09-08T06:31:00Z,94.8,0
2022-09-08T06:36:00Z,68.4,0
2022-09-08T06:41:00Z,42,0
2022-09-08T06:46:00Z,112.8,0
2022-09-08T06:51:00Z,42,0
2022-09-08T06:56:00Z,68.4,0
2022-09-08T07:01:00Z,86.4,0
2022-09-08T07:06:00Z,76.8,0
2022-09-08T07:11:00Z,68.4,0
2022-09-08T07:16:00Z,42,0
2022-09-08T07:21:00Z,121.2,0
2022-09-08T07:26:00Z,68.4,0
2022-09-08T07:31:00Z,42,0
2022-09-08T07:36:00Z,121.2,0
2022-09-08T07:41:00Z,42,0
2022-09-08T07:46:00Z,68.4,0
2022-09-08T07:51:00Z,42,0
2022-09-08T07:56:00Z,112.8,0
2022-09-08T08:01:00Z,68.4,0
2022-09-08T08:06:00Z,42,0
2022-09-08T08:11:00Z,121.2,0
2022-09-08T08:16:00Z,132.6,0
2022-09-08T08:21:00Z,68.4,0
2022-09-08T08:26:00Z,68.4,0
2022-09-08T08:31:00Z,94.8,0
2022-09-08T08:36:00Z,68.4,0
2022-09-08T08:41:00Z,42,0
2022-09-08T08:46:00Z,112.8,0
2022-09-08T08:51:00Z,68.4,0
2022-09-08T08:56:00Z,42,0
2022-09-08T09:01:00Z,94.8,0
2022-09-08T09:06:00Z,68.4,0
2022-09-08T09:11:00Z,68.4,0
2022-09-08T09:16:00Z,42,0
2022-09-08T09:21:00Z,121.2,0
2022-09-08T09:26:00Z,68.4,0
2022-09-08T09:31:00Z,42,0
2022-09-08T09:36:00Z,121.2,0
2022-09-08T09:41:00Z,42,0
2022-09-08T09:46:00Z,68.4,0
2022-09-08T09:51:00Z,68.4,0
2022-09-08T09:56:00Z,76.8,0
2022-09-08T10:01:00Z,68.4,0
2022-09-08T10:06:00Z,42,0
2022-09-08T10:11:00Z,112.8,0
2022-09-08T10:16:00Z,42,0
2022-09-08T10:21:00Z,68.4,0
2022-09-08T10:26:00Z,94.8,0
2022-09-08T10:31:00Z,68.4,0
2022-09-08T10:36:00Z,68.4,0
2022-09-08T10:41:00Z,42,0
2022-09-08T10:46:00Z,121.2,0
2022-09-08T10:51:00Z,68.4,0
2022-09-08T10:56:00Z,42,0
2022-09-08T11:01:00Z,121.2,0
2022-09-08T11:06:00Z,42,0
2022-09-08T11:11:00Z,68.4,0
2022-09-08T11:16:00Z,42,0
2022-09-08T11:21:00Z,103.2,0
2022-09-08T11:26:00Z,68.4,0
2022-09-08T11:31:00Z,42,0
2022-09-08T11:36:00Z,112.8,0
2022-09-08T11:41:00Z,42,0
2022-09-08T11:46:00Z,68.4,0
2022-09-08T11:51:00Z,68.4,0
2022-09-08T11:56:00Z,86.4,0
2022-09-08T12:01:00Z,68.4,0
2022-09-08T12:06:00Z,42,0
2022-09-08T12:11:00Z,121.2,0
2022-09-08T12:16:00Z,76.8,0
2022-09-08T12:21:00Z,42,0
2022-09-08T12:26:00Z,94.8,0
2022-09-08T12:31:00Z,68.4,0
2022-09-08T12:36:00Z,68.4,0
2022-09-08T12:41:00Z,42,0
2022-09-08T12:46:00Z,112.8,0
2022-09-08T12:51:00Z,68.4,0
2022-09-08T12:56:00Z,42,0
2022-09-08T13:01:00Z,121.2,0
2022-09-08T13:06:00Z,42,0
2022-09-08T13:11:00Z,68.4,0
2022-09-08T13:16:00Z,68.4,0
2022-09-08T13:21:00Z,86.4,0
2022-09-08T13:26:00Z,68.4,0
2022-09-08T13:31:00Z,42,0
2022-09-08T13:36:00Z,112.8,0
2022-09-08T13:41:00Z,42,0
2022-09-08T13:46:00Z,60,0
2022-09-08T13:51:00Z,94.8,0
2022-09-08T13:56:00Z,68.4,0
2022-09-08T14:01:00Z,68.4,0
2022-09-08T14:06:00Z,42,0
2022-09-08T14:11:00Z,121.2,0
2022-09-08T14:16:00Z,68.4,0
2022-09-08T14:21:00Z,42,0
2022-09-08T14:26:00Z,112.8,0
2022-09-08T14:31:00Z,42,0
2022-09-08T14:36:00Z,68.4,0
2022-09-08T14:41:00Z,42,0
2022-09-08T14:46:00Z,112.8,0
2022-09-08T14:51:00Z,68.4,0
2022-09-08T14:56:00Z,42,0
2022-09-08T15:01:00Z,121.2,0
2022-09-08T15:06:00Z,42,0
2022-09-08T15:11:00Z,68.4,0
2022-09-08T15:16:00Z,42,0
2022-09-08T15:21:00Z,86.4,0
2022-09-08T15:26:00Z,68.4,0
2022-09-08T15:31:00Z,42,0
2022-09-08T15:36:00Z,112.8,0
2022-09-08T15:41:00Z,68.4,0
2022-09-08T15:46:00Z,42,0
2022-09-08T15:51:00Z,112.8,0
2022-09-08T15:56:00Z,42,0
2022-09-08T16:01:00Z,68.4,0
2022-09-08T16:06:00Z,42,0
2022-09-08T16:11:00Z,103.2,0
2022-09-08T16:16:00Z,68.4,0
2022-09-08T16:21:00Z,42,0
2022-09-08T16:26:00Z,121.2,0
2022-09-08T16:31:00Z,42,0
2022-09-08T16:36:00Z,68.4,0
2022-09-08T16:41:00Z,76.8,0
2022-09-08T16:46:00Z,86.4,0
2022-09-08T16:51:00Z,68.4,0
2022-09-08T16:56:00Z,42,0
2022-09-08T17:01:00Z,112.8,0
2022-09-08T17:06:00Z,42,0
2022-09-08T17:11:00Z,68.4,0
2022-09-08T17:16:00Z,94.8,0
2022-09-08T17:21:00Z,68.4,0
2022-09-08T17:26:00Z,50.4,0
2022-09-08T17:31:00Z,42,0
2022-09-08T17:36:00Z,103.2,0
2022-09-08T17:41:00Z,60,0
2022-09-08T17:46:00Z,42,0
2022-09-08T17:51:00Z,121.2,0
2022-09-08T17:56:00Z,42,0
2022-09-08T18:01:00Z,68.4,0
2022-09-08T18:06:00Z,68.4,0
2022-09-08T18:11:00Z,94.8,0
2022-09-08T18:16:00Z,68.4,0
2022-09-08T18:21:00Z,42,0
2022-09-08T18:26:00Z,121.2,0
2022-09-08T18:31:00Z,42,0
2022-09-08T18:36:00Z,68.4,0
2022-09-08T18:41:00Z,86.4,0
2022-09-08T18:46:00Z,76.8,0
2022-09-08T18:51:00Z,68.4,0
2022-09-08T18:56:00Z,42,0
2022-09-08T19:01:00Z,104.4,0
2022-09-08T19:06:00Z,68.4,0
2022-09-08T19:11:00Z,42,0
2022-09-08T19:16:00Z,104.4,0
2022-09-08T19:21:00Z,42,0
2022-09-08T19:26:00Z,68.4,0
2022-09-08T19:31:00Z,42,0
2022-09-08T19:36:00Z,121.2,0
2022-09-08T19:41:00Z,150.6,0
2022-09-08T19:46:00Z,42,0
2022-09-08T19:51:00Z,121.2,0
2022-09-08T19:56:00Z,50.4,0
2022-09-08T20:01:00Z,68.4,0
2022-09-08T20:06:00Z,68.4,0
2022-09-08T20:11:00Z,76.8,0
2022-09-08T20:16:00Z,68.4,0
2022-09-08T20:21:00Z,42,0
2022-09-08T20:26:00Z,121.2,0
2022-09-08T20:31:00Z,68.4,0
